,date,jockey,appear_cum,win_cum,top2_cum,top3_cum,win_rate,top2_rate,top3_rate
1757,2016-10-30,H N Wong,400,20,46,64,0.05,0.115,0.16
1758,2016-10-30,H W Lai,381,15,38,53,0.03937007874015748,0.09973753280839895,0.13910761154855644
1759,2016-10-30,J Moreira,606,152,241,342,0.2508250825082508,0.3976897689768977,0.5643564356435643
1760,2016-10-30,K K Chiong,270,32,65,88,0.11851851851851852,0.24074074074074073,0.32592592592592595
1761,2016-10-30,K Teetan,517,42,90,132,0.08123791102514506,0.17408123791102514,0.2553191489361702
1762,2016-10-30,N Callan,506,45,86,131,0.08893280632411067,0.16996047430830039,0.25889328063241107
1763,2016-10-30,N Rawiller,382,31,68,113,0.08115183246073299,0.17801047120418848,0.29581151832460734
1764,2016-10-30,O Bosson,77,4,7,12,0.05194805194805195,0.09090909090909091,0.15584415584415584
1765,2016-10-30,O Doleuze,146,6,21,40,0.0410958904109589,0.14383561643835616,0.273972602739726
1766,2016-10-30,S Clipperton,35,4,6,7,0.11428571428571428,0.17142857142857143,0.2
1767,2016-10-30,S de Sousa,100,15,22,29,0.15,0.22,0.29
1768,2016-10-30,Z Purton,543,85,159,202,0.15653775322283608,0.292817679558011,0.3720073664825046
1769,2016-11-02,B Prebble,458,48,98,139,0.10480349344978165,0.21397379912663755,0.3034934497816594
1770,2016-11-02,C Schofield,401,27,63,96,0.06733167082294264,0.1571072319201995,0.23940149625935161
1771,2016-11-02,C Y Ho,511,26,52,85,0.050880626223091974,0.10176125244618395,0.16634050880626222
1772,2016-11-02,H N Wong,405,20,46,65,0.04938271604938271,0.11358024691358025,0.16049382716049382
1773,2016-11-02,H T Mo,5,0,1,3,0.0,0.2,0.6
1774,2016-11-02,H W Lai,386,15,38,53,0.038860103626943004,0.09844559585492228,0.13730569948186527
1775,2016-11-02,J Moreira,613,154,243,344,0.25122349102773245,0.3964110929853181,0.5611745513866232
1776,2016-11-02,K K Chiong,277,32,65,88,0.11552346570397112,0.23465703971119134,0.3176895306859206
1777,2016-11-02,K Teetan,524,42,90,132,0.08015267175572519,0.1717557251908397,0.25190839694656486
1778,2016-11-02,N Callan,511,45,86,132,0.08806262230919765,0.16829745596868884,0.2583170254403131
1779,2016-11-02,N Rawiller,385,31,71,116,0.08051948051948052,0.18441558441558442,0.3012987012987013
1780,2016-11-02,O Bosson,80,4,7,12,0.05,0.0875,0.15
1781,2016-11-02,O Doleuze,151,6,22,42,0.039735099337748346,0.1456953642384106,0.2781456953642384
1782,2016-11-02,S Clipperton,41,5,7,8,0.12195121951219512,0.17073170731707318,0.1951219512195122
1783,2016-11-02,S de Sousa,107,16,24,31,0.14953271028037382,0.22429906542056074,0.2897196261682243
1784,2016-11-02,U Rispoli,25,0,4,7,0.0,0.16,0.28
1785,2016-11-02,Z Purton,549,86,160,203,0.15664845173041894,0.29143897996357016,0.3697632058287796
1786,2016-11-20,B Prebble,460,48,99,140,0.10434782608695652,0.21521739130434783,0.30434782608695654
1787,2016-11-20,C Schofield,404,27,65,98,0.06683168316831684,0.1608910891089109,0.24257425742574257
1788,2016-11-20,C Soumillon,7,2,5,6,0.2857142857142857,0.7142857142857143,0.8571428571428571
1789,2016-11-20,C Y Ho,515,26,52,85,0.05048543689320388,0.10097087378640776,0.1650485436893204
1790,2016-11-20,D Whyte,504,35,91,132,0.06944444444444445,0.18055555555555555,0.2619047619047619
1791,2016-11-20,G Mosse,299,29,55,82,0.09698996655518395,0.18394648829431437,0.27424749163879597
1792,2016-11-20,H Bowman,35,6,8,12,0.17142857142857143,0.22857142857142856,0.34285714285714286
1793,2016-11-20,J Moreira,619,154,243,348,0.24878836833602586,0.3925686591276252,0.5621970920840065
1794,2016-11-20,K K Chiong,283,32,65,88,0.11307420494699646,0.22968197879858657,0.31095406360424027
1795,2016-11-20,K Teetan,530,42,90,132,0.07924528301886792,0.16981132075471697,0.2490566037735849
1796,2016-11-20,M Chadwick,325,11,39,57,0.033846153846153845,0.12,0.1753846153846154
1797,2016-11-20,N Callan,515,45,86,132,0.08737864077669903,0.1669902912621359,0.2563106796116505
1798,2016-11-20,N Rawiller,389,33,73,118,0.08483290488431877,0.18766066838046272,0.3033419023136247
1799,2016-11-20,O Doleuze,156,6,22,43,0.038461538461538464,0.14102564102564102,0.27564102564102566
1800,2016-11-20,O Murphy,0,0,0,0,0.0,0.0,0.0
1801,2016-11-20,S Clipperton,46,5,7,8,0.10869565217391304,0.15217391304347827,0.17391304347826086
1802,2016-11-20,S de Sousa,112,16,26,33,0.14285714285714285,0.23214285714285715,0.29464285714285715
1803,2016-11-20,T Berry,26,3,8,10,0.11538461538461539,0.3076923076923077,0.38461538461538464
1804,2016-11-20,T H So,349,12,25,46,0.034383954154727794,0.07163323782234957,0.1318051575931232
1805,2016-11-20,Z Purton,554,90,164,208,0.1624548736462094,0.296028880866426,0.37545126353790614
1806,2016-11-23,B Prebble,465,49,101,142,0.1053763440860215,0.2172043010752688,0.3053763440860215
1807,2016-11-23,C Schofield,408,27,65,98,0.0661764705882353,0.15931372549019607,0.24019607843137256
1808,2016-11-23,C Y Ho,519,27,53,87,0.05202312138728324,0.10211946050096339,0.1676300578034682
1809,2016-11-23,D Whyte,508,35,92,133,0.0688976377952756,0.18110236220472442,0.2618110236220472
1810,2016-11-23,H W Lai,392,15,39,54,0.03826530612244898,0.09948979591836735,0.1377551020408163
1811,2016-11-23,J Moreira,626,155,245,352,0.2476038338658147,0.3913738019169329,0.5623003194888179
1812,2016-11-23,K K Chiong,285,32,66,89,0.11228070175438597,0.23157894736842105,0.312280701754386
1813,2016-11-23,K Teetan,537,43,91,134,0.08007448789571694,0.16945996275605213,0.24953445065176907
1814,2016-11-23,M Chadwick,330,11,39,57,0.03333333333333333,0.11818181818181818,0.17272727272727273
1815,2016-11-23,N Callan,519,46,88,135,0.08863198458574181,0.16955684007707128,0.26011560693641617
1816,2016-11-23,N Rawiller,395,33,73,118,0.08354430379746836,0.1848101265822785,0.29873417721518986
1817,2016-11-23,O Doleuze,160,6,22,43,0.0375,0.1375,0.26875
1818,2016-11-23,O Murphy,3,0,0,1,0.0,0.0,0.3333333333333333
1819,2016-11-23,S Clipperton,49,5,7,8,0.10204081632653061,0.14285714285714285,0.16326530612244897
1820,2016-11-23,T H So,351,14,27,49,0.039886039886039885,0.07692307692307693,0.1396011396011396
1821,2016-11-23,Z Purton,560,90,165,209,0.16071428571428573,0.29464285714285715,0.3732142857142857
1822,2016-11-27,B Prebble,471,50,102,144,0.10615711252653928,0.21656050955414013,0.3057324840764331
1823,2016-11-27,C Schofield,415,28,66,99,0.06746987951807229,0.15903614457831325,0.2385542168674699
1824,2016-11-27,C Y Ho,525,27,53,87,0.05142857142857143,0.10095238095238095,0.1657142857142857
1825,2016-11-27,D Lane,49,3,5,9,0.061224489795918366,0.10204081632653061,0.1836734693877551
1826,2016-11-27,D Whyte,513,35,93,134,0.0682261208576998,0.18128654970760233,0.26120857699805067
1827,2016-11-27,H T Mo,10,0,1,3,0.0,0.1,0.3
1828,2016-11-27,H W Lai,395,15,39,55,0.0379746835443038,0.09873417721518987,0.13924050632911392
1829,2016-11-27,J Moreira,633,157,249,357,0.2480252764612954,0.3933649289099526,0.5639810426540285
1830,2016-11-27,K Teetan,544,44,92,135,0.08088235294117647,0.16911764705882354,0.24816176470588236
1831,2016-11-27,M Chadwick,332,11,39,57,0.03313253012048193,0.11746987951807229,0.1716867469879518
1832,2016-11-27,N Callan,524,46,88,136,0.08778625954198473,0.16793893129770993,0.2595419847328244
1833,2016-11-27,N Rawiller,400,36,77,124,0.09,0.1925,0.31
1834,2016-11-27,O Doleuze,162,6,23,44,0.037037037037037035,0.1419753086419753,0.2716049382716049
1835,2016-11-27,O Murphy,8,1,1,3,0.125,0.125,0.375
1836,2016-11-27,S Clipperton,54,6,9,11,0.1111111111111111,0.16666666666666666,0.2037037037037037
1837,2016-11-27,T H So,358,14,27,49,0.03910614525139665,0.07541899441340782,0.13687150837988826
1838,2016-11-27,Z Purton,564,90,168,214,0.1595744680851064,0.2978723404255319,0.37943262411347517
1839,2016-12-04,B Prebble,479,51,104,146,0.10647181628392484,0.21711899791231734,0.3048016701461378
1840,2016-12-04,C Schofield,423,29,68,102,0.06855791962174941,0.1607565011820331,0.24113475177304963
1841,2016-12-04,C Y Ho,531,27,53,87,0.05084745762711865,0.09981167608286252,0.1638418079096045
1842,2016-12-04,D Lane,56,3,5,9,0.05357142857142857,0.08928571428571429,0.16071428571428573
1843,2016-12-04,D Whyte,522,35,94,135,0.06704980842911877,0.18007662835249041,0.25862068965517243
1844,2016-12-04,H T Mo,18,0,1,4,0.0,0.05555555555555555,0.2222222222222222
1845,2016-12-04,H W Lai,403,15,39,55,0.03722084367245657,0.0967741935483871,0.13647642679900746
1846,2016-12-04,J Moreira,642,159,253,362,0.24766355140186916,0.3940809968847352,0.5638629283489096
1847,2016-12-04,K C Leung,518,28,56,100,0.05405405405405406,0.10810810810810811,0.19305019305019305
1848,2016-12-04,K K Chiong,292,32,66,90,0.1095890410958904,0.22602739726027396,0.3082191780821918
1849,2016-12-04,K Teetan,552,45,93,138,0.08152173913043478,0.16847826086956522,0.25
1850,2016-12-04,N Callan,533,47,91,139,0.08818011257035648,0.17073170731707318,0.2607879924953096
1851,2016-12-04,N Rawiller,410,36,79,127,0.08780487804878048,0.1926829268292683,0.3097560975609756
1852,2016-12-04,O Doleuze,166,6,23,45,0.03614457831325301,0.13855421686746988,0.2710843373493976
1853,2016-12-04,O Murphy,15,1,1,3,0.06666666666666667,0.06666666666666667,0.2
1854,2016-12-04,S Clipperton,63,7,10,12,0.1111111111111111,0.15873015873015872,0.19047619047619047
1855,2016-12-04,S de Sousa,119,16,26,34,0.13445378151260504,0.2184873949579832,0.2857142857142857
1856,2016-12-04,T H So,363,14,27,49,0.03856749311294766,0.0743801652892562,0.1349862258953168
1857,2016-12-04,Z Purton,573,92,171,218,0.16055846422338568,0.29842931937172773,0.38045375218150085
1858,2016-12-07,B Prebble,483,51,104,147,0.10559006211180125,0.2153209109730849,0.30434782608695654
1859,2016-12-07,C Y Ho,539,28,54,88,0.05194805194805195,0.10018552875695733,0.16326530612244897
1860,2016-12-07,D Lane,60,3,7,11,0.05,0.11666666666666667,0.18333333333333332
1861,2016-12-07,D Whyte,530,35,96,138,0.0660377358490566,0.1811320754716981,0.26037735849056604
1862,2016-12-07,F Geroux,1,0,1,2,0.0,1.0,2.0
1863,2016-12-07,G Lerena,116,4,9,24,0.034482758620689655,0.07758620689655173,0.20689655172413793
1864,2016-12-07,H Bowman,38,7,10,14,0.18421052631578946,0.2631578947368421,0.3684210526315789
1865,2016-12-07,J Moreira,652,161,255,365,0.2469325153374233,0.3911042944785276,0.5598159509202454
1866,2016-12-07,K C Leung,526,28,56,100,0.053231939163498096,0.10646387832699619,0.19011406844106463
1867,2016-12-07,K Teetan,559,45,93,138,0.08050089445438283,0.16636851520572452,0.24686940966010734
1868,2016-12-07,K Tosaki,6,2,2,3,0.3333333333333333,0.3333333333333333,0.5
1869,2016-12-07,M Barzalona,0,0,1,3,0.0,0.0,0.0
1870,2016-12-07,M Chadwick,341,11,39,57,0.03225806451612903,0.11436950146627566,0.16715542521994134
1871,2016-12-07,M Demuro,6,1,1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666
1872,2016-12-07,M L Yeung,531,36,62,102,0.06779661016949153,0.1167608286252354,0.192090395480226
1873,2016-12-07,N Callan,541,47,92,140,0.08687615526802218,0.17005545286506468,0.2587800369685767
1874,2016-12-07,O Doleuze,169,7,24,46,0.04142011834319527,0.14201183431952663,0.27218934911242604
1875,2016-12-07,P Smullen,3,0,0,1,0.0,0.0,0.3333333333333333
1876,2016-12-07,R Moore,87,14,28,38,0.16091954022988506,0.3218390804597701,0.4367816091954023
1877,2016-12-07,S Clipperton,68,7,10,12,0.10294117647058823,0.14705882352941177,0.17647058823529413
1878,2016-12-07,S de Sousa,127,17,27,36,0.13385826771653545,0.2125984251968504,0.28346456692913385
1879,2016-12-07,T H So,371,14,27,50,0.03773584905660377,0.07277628032345014,0.1347708894878706
1880,2016-12-07,Z Purton,582,92,172,219,0.15807560137457044,0.29553264604810997,0.37628865979381443
1881,2016-12-11,A Badel,0,0,0,0,0.0,0.0,0.0
1882,2016-12-11,B Melham,0,0,0,0,0.0,0.0,0.0
1883,2016-12-11,B Prebble,486,51,105,148,0.10493827160493827,0.21604938271604937,0.3045267489711934
1884,2016-12-11,B Vorster,0,0,0,0,0.0,0.0,0.0
1885,2016-12-11,C Soumillon,8,2,5,8,0.25,0.625,1.0
1886,2016-12-11,C Williams,7,2,4,5,0.2857142857142857,0.5714285714285714,0.7142857142857143
1887,2016-12-11,C Y Ho,542,28,54,88,0.05166051660516605,0.0996309963099631,0.16236162361623616
1888,2016-12-11,D Lane,62,3,7,11,0.04838709677419355,0.11290322580645161,0.1774193548387097
1889,2016-12-11,D O'Brien,0,0,0,0,0.0,0.0,0.0
1890,2016-12-11,D Whyte,536,35,96,138,0.06529850746268656,0.1791044776119403,0.2574626865671642
1891,2016-12-11,G Lee,0,0,0,0,0.0,0.0,0.0
1892,2016-12-11,G Mosse,303,29,55,83,0.09570957095709572,0.18151815181518152,0.2739273927392739
1893,2016-12-11,H Bowman,44,8,12,17,0.18181818181818182,0.2727272727272727,0.38636363636363635
1894,2016-12-11,H T Mo,24,0,2,5,0.0,0.08333333333333333,0.20833333333333334
1895,2016-12-11,J Moreira,661,164,259,369,0.2481089258698941,0.3918305597579425,0.5582450832072617
1896,2016-12-11,K C Leung,533,28,57,101,0.0525328330206379,0.10694183864915573,0.1894934333958724
1897,2016-12-11,K Teetan,564,45,93,139,0.0797872340425532,0.16489361702127658,0.24645390070921985
1898,2016-12-11,M Chadwick,345,12,40,58,0.034782608695652174,0.11594202898550725,0.1681159420289855
1899,2016-12-11,M Demuro,10,1,1,1,0.1,0.1,0.1
1900,2016-12-11,M Guyon,4,1,2,2,0.25,0.5,0.5
1901,2016-12-11,M L Yeung,535,36,62,102,0.06728971962616823,0.11588785046728972,0.19065420560747665
1902,2016-12-11,N Callan,545,47,92,141,0.08623853211009175,0.1688073394495413,0.25871559633027524
1903,2016-12-11,N Juglall,0,0,0,0,0.0,0.0,0.0
1904,2016-12-11,P-C Boudot,1,0,0,0,0.0,0.0,0.0
1905,2016-12-11,R Moore,91,15,30,40,0.16483516483516483,0.32967032967032966,0.43956043956043955
1906,2016-12-11,R Myers,0,0,0,0,0.0,0.0,0.0
1907,2016-12-11,S Pasquier,0,0,0,0,0.0,0.0,0.0
1908,2016-12-11,S de Sousa,132,17,28,38,0.12878787878787878,0.21212121212121213,0.2878787878787879
1909,2016-12-11,T Clark,0,0,0,0,0.0,0.0,0.0
1910,2016-12-11,T H So,375,14,27,50,0.037333333333333336,0.072,0.13333333333333333
1911,2016-12-11,Y Iwata,0,0,0,0,0.0,0.0,0.0
1912,2016-12-11,Y Kawada,0,0,0,0,0.0,0.0,0.0
1913,2016-12-11,Y Take,2,1,1,1,0.5,0.5,0.5
1914,2016-12-11,Z Purton,588,94,176,225,0.1598639455782313,0.29931972789115646,0.3826530612244898
1915,2016-12-14,A Badel,2,0,0,1,0.0,0.0,0.5
1916,2016-12-14,B Prebble,493,52,106,150,0.10547667342799188,0.2150101419878296,0.30425963488843816
1917,2016-12-14,C Williams,12,4,7,9,0.3333333333333333,0.5833333333333334,0.75
1918,2016-12-14,C Y Ho,546,28,55,89,0.05128205128205128,0.10073260073260074,0.163003663003663
1919,2016-12-14,D Whyte,538,37,98,140,0.0687732342007435,0.1821561338289963,0.26022304832713755
1920,2016-12-14,H W Lai,407,15,39,55,0.036855036855036855,0.09582309582309582,0.13513513513513514
1921,2016-12-14,J Moreira,671,167,262,374,0.2488822652757079,0.39046199701937406,0.5573770491803278
1922,2016-12-14,K C Leung,538,28,59,103,0.05204460966542751,0.10966542750929369,0.19144981412639406
1923,2016-12-14,K C Ng,278,6,12,27,0.02158273381294964,0.04316546762589928,0.09712230215827339
1924,2016-12-14,K K Chiong,298,32,66,90,0.10738255033557047,0.2214765100671141,0.30201342281879195
1925,2016-12-14,K Teetan,569,45,95,141,0.07908611599297012,0.16695957820738136,0.2478031634446397
1926,2016-12-14,M Chadwick,349,12,40,58,0.034383954154727794,0.11461318051575932,0.166189111747851
1927,2016-12-14,M L Yeung,539,36,62,102,0.06679035250463822,0.1150278293135436,0.18923933209647495
1928,2016-12-14,N Callan,551,47,93,142,0.0852994555353902,0.16878402903811252,0.2577132486388385
1929,2016-12-14,N Juglall,2,0,0,0,0.0,0.0,0.0
1930,2016-12-14,O Doleuze,172,7,24,48,0.040697674418604654,0.13953488372093023,0.27906976744186046
1931,2016-12-14,O Murphy,22,1,2,4,0.045454545454545456,0.09090909090909091,0.18181818181818182
1932,2016-12-14,T H So,379,14,27,51,0.036939313984168866,0.0712401055408971,0.1345646437994723
1933,2016-12-17,A Badel,5,0,1,2,0.0,0.2,0.4
1934,2016-12-17,B Prebble,499,52,107,154,0.10420841683366733,0.21442885771543085,0.30861723446893785
1935,2016-12-17,C Williams,17,5,8,10,0.29411764705882354,0.47058823529411764,0.5882352941176471
1936,2016-12-17,C Y Ho,549,28,57,92,0.051001821493624776,0.10382513661202186,0.16757741347905283
1937,2016-12-17,D Whyte,544,39,100,142,0.07169117647058823,0.18382352941176472,0.2610294117647059
1938,2016-12-17,H W Lai,409,15,39,55,0.03667481662591687,0.09535452322738386,0.13447432762836187
1939,2016-12-17,J Moreira,679,168,264,377,0.24742268041237114,0.38880706921944036,0.5552282768777614
1940,2016-12-17,K C Leung,544,29,61,105,0.05330882352941176,0.11213235294117647,0.19301470588235295
1941,2016-12-17,K C Ng,282,6,12,28,0.02127659574468085,0.0425531914893617,0.09929078014184398
1942,2016-12-17,K K Chiong,302,33,67,91,0.10927152317880795,0.22185430463576158,0.30132450331125826
1943,2016-12-17,K Teetan,577,45,95,143,0.0779896013864818,0.16464471403812825,0.24783362218370883
1944,2016-12-17,M Chadwick,352,12,41,60,0.03409090909090909,0.11647727272727272,0.17045454545454544
1945,2016-12-17,M L Yeung,546,36,62,102,0.06593406593406594,0.11355311355311355,0.18681318681318682
1946,2016-12-17,N Callan,558,48,95,144,0.08602150537634409,0.17025089605734767,0.25806451612903225
1947,2016-12-17,N Juglall,5,0,0,0,0.0,0.0,0.0
1948,2016-12-17,O Doleuze,177,7,25,49,0.03954802259887006,0.14124293785310735,0.2768361581920904
1949,2016-12-17,O Murphy,28,1,2,4,0.03571428571428571,0.07142857142857142,0.14285714285714285
1950,2016-12-17,S Clipperton,71,9,12,14,0.1267605633802817,0.16901408450704225,0.19718309859154928
1951,2017-01-01,A Badel,12,0,3,4,0.0,0.25,0.3333333333333333
1952,2017-01-01,B Prebble,505,54,109,157,0.10693069306930693,0.21584158415841584,0.3108910891089109
1953,2017-01-01,C Y Ho,556,28,57,92,0.050359712230215826,0.10251798561151079,0.16546762589928057
1954,2017-01-01,H T Mo,27,1,3,6,0.037037037037037035,0.1111111111111111,0.2222222222222222
1955,2017-01-01,H W Lai,412,15,39,55,0.03640776699029126,0.09466019417475728,0.13349514563106796
1956,2017-01-01,J Moreira,688,169,265,380,0.24563953488372092,0.3851744186046512,0.5523255813953488
1957,2017-01-01,K C Leung,550,29,62,107,0.05272727272727273,0.11272727272727273,0.19454545454545455
1958,2017-01-01,K C Ng,285,6,12,28,0.021052631578947368,0.042105263157894736,0.09824561403508772
1959,2017-01-01,K K Chiong,307,33,68,93,0.10749185667752444,0.22149837133550487,0.30293159609120524
1960,2017-01-01,M Chadwick,359,13,43,62,0.036211699164345405,0.11977715877437325,0.17270194986072424
1961,2017-01-01,M L Yeung,554,36,62,103,0.06498194945848375,0.11191335740072202,0.18592057761732853
1962,2017-01-01,N Callan,566,48,96,145,0.08480565371024736,0.1696113074204947,0.25618374558303886
1963,2017-01-01,O Doleuze,182,7,25,49,0.038461538461538464,0.13736263736263737,0.2692307692307692
1964,2017-01-01,O Murphy,35,1,3,5,0.02857142857142857,0.08571428571428572,0.14285714285714285
1965,2017-01-01,S Clipperton,79,9,13,16,0.11392405063291139,0.16455696202531644,0.20253164556962025
1966,2017-01-01,S de Sousa,142,17,29,39,0.11971830985915492,0.20422535211267606,0.2746478873239437
